Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_086.jpg;0;0;0.1001759;-0.01047234;116.3626;21.46199;359.6783;302.8936;359.9185
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_152.jpg;0;0;0.2999429;0;116.3622;21.4617;359.6862;302.8919;359.9205
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_219.jpg;0;0;0.499221;0;116.3616;21.46138;359.6937;302.8913;359.9189
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_286.jpg;0;0;0.7000619;0;116.3616;21.46137;359.704;302.8916;359.93
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_353.jpg;0;0;0.8999999;0;116.3616;21.46137;359.71;302.8915;359.9331
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_419.jpg;0;0;1;0;116.3616;21.46137;359.7171;302.8918;359.9342
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_486.jpg;0;0;1;0;116.3616;21.46138;359.724;302.8917;359.9291
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_553.jpg;0;0;1;0;116.3616;21.46138;359.7296;302.8917;359.9232
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_619.jpg;0;0;1;0;116.3616;21.46138;359.7349;302.8918;359.9153
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_686.jpg;0;0;1;0;116.3615;21.46139;359.7416;302.8919;359.9027
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_753.jpg;0;0;0;0;116.3615;21.46139;359.7467;302.8919;359.8925
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_819.jpg;0;0;0;0;116.3615;21.46139;359.7523;302.8922;359.8826
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_886.jpg;0;0;0;0;116.3615;21.4614;359.7584;302.8921;359.868
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_16_953.jpg;0;0;0;0;116.3615;21.4614;359.7638;302.8923;359.8584
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_019.jpg;0;0;0;0;116.3615;21.4614;359.7679;302.8922;359.8483
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_086.jpg;0;0;0;0;116.3615;21.46141;359.7737;302.8924;359.8367
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_153.jpg;0;0.2000492;0;0;116.361;21.46124;359.7771;302.6508;359.8172
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_220.jpg;0;0;0.3996753;-0.0177144;116.361;21.46024;359.8056;302.7007;359.8039
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_286.jpg;0;0;0.6001232;0;116.3604;21.4598;359.8109;302.7007;359.7837
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_353.jpg;0;0;0.800001;0;116.3599;21.4595;359.8148;302.7001;359.7743
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_419.jpg;0;0;0.9994501;0;116.3595;21.45923;359.8195;302.6985;359.771
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_486.jpg;0;0;1;0;116.3589;21.45885;359.8243;302.697;359.7706
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_553.jpg;0;0;1;0;116.3584;21.45856;359.8266;302.6964;359.7729
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_619.jpg;0;0;0;-0.01091913;116.3579;21.45827;359.8293;302.6948;359.7797
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_686.jpg;0;0;0;-0.0111578;116.3573;21.45788;359.831;302.6932;359.7907
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_753.jpg;0;0;0;-0.01214977;116.3568;21.45758;359.8307;302.6926;359.7998
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_819.jpg;0;0;0;0.01271561;116.3564;21.45729;359.8309;302.691;359.8122
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_886.jpg;0;0;0;-0.01255228;116.3558;21.4569;359.8293;302.6895;359.8288
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_17_953.jpg;0;0;0;0.01322682;116.3553;21.45659;359.8268;302.6888;359.8407
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_019.jpg;0;0;0;0.01336281;116.3549;21.4563;359.825;302.6872;359.855
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_086.jpg;0;0;0;0.0128881;116.3542;21.4559;359.8212;302.6857;359.8725
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_153.jpg;0;0;0;0.01330774;116.3537;21.45559;359.8177;302.685;359.8844
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_219.jpg;0;0;0;0.01349223;116.3534;21.45536;359.8151;302.6845;359.9006
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_286.jpg;0;0;0;0;116.3534;21.45536;359.8075;302.6845;359.9264
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_352.jpg;0;0;0;0;116.3534;21.45535;359.8012;302.6846;359.9416
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_419.jpg;0;0;0;0;116.3533;21.45535;359.7947;302.6846;359.9532
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_486.jpg;0;0.09983397;0;0;116.3529;21.45542;359.7797;302.5795;359.9554
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_553.jpg;0;0;0.3000391;0.04293004;116.3531;21.45397;359.8043;302.5502;359.9489
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_619.jpg;0;0;0.499692;0;116.3527;21.45366;359.799;302.5496;359.9427
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_686.jpg;0;0;0.6998008;0;116.3521;21.45328;359.795;302.548;359.9379
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_753.jpg;0;0;0.8993161;0;116.3516;21.453;359.794;302.5465;359.9362
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_819.jpg;0;0;1;0;116.3512;21.45271;359.7935;302.5457;359.934
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_886.jpg;0;0;0;0;116.3506;21.45233;359.7951;302.5442;359.9333
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_18_953.jpg;0;0;0;0;116.3501;21.45205;359.7979;302.5427;359.9344
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_019.jpg;0;0;0;0;116.3497;21.45176;359.8006;302.5419;359.9346
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_086.jpg;0;0;0;0;116.3491;21.45138;359.8059;302.5403;359.9366
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_153.jpg;0;0;0;0;116.3486;21.4511;359.8109;302.5388;359.9394
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_219.jpg;0;0;0;0;116.3482;21.4508;359.8154;302.5381;359.9408
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_286.jpg;0;0;0.2000399;-0.01432322;116.3472;21.45101;359.8099;302.501;359.9447
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_353.jpg;0;0;0.399897;-0.01003434;116.3467;21.45073;359.8188;302.4994;359.9478
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_419.jpg;0;0;0.5997001;0;116.3462;21.45043;359.8266;302.4987;359.9492
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_486.jpg;0;0;0.7999381;-0.01021563;116.3456;21.45005;359.8372;302.4971;359.9525
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_553.jpg;0;0;1;0;116.3452;21.44977;359.8454;302.4956;359.956
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_619.jpg;0;0;1;0;116.3447;21.44947;359.8522;302.4948;359.9579
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_686.jpg;0;0;1;-0.01020527;116.3441;21.44909;359.8612;302.4933;359.9616
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_753.jpg;0;0;1;0;116.3437;21.44881;359.8679;302.4917;359.9653
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_819.jpg;0;0;1;0;116.3432;21.44852;359.873;302.491;359.9674
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_886.jpg;0;0;1;-0.01014385;116.3426;21.44814;359.8797;302.4895;359.9714
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_19_953.jpg;0;0;1;0;116.3421;21.44786;359.8845;302.4879;359.9754
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_020.jpg;0;0;0;0;116.3417;21.44757;359.888;302.4872;359.9778
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_086.jpg;0;0;0;-0.01011067;116.3411;21.44718;359.8923;302.4857;359.9821
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_153.jpg;0;0;0;0;116.3406;21.44691;359.8955;302.4841;359.9863
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_219.jpg;0;0;0;0;116.3402;21.44661;359.8975;302.4833;359.989
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_286.jpg;0;0;0;-0.01046582;116.3398;21.4464;359.8995;302.4827;1.425737E-05
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_353.jpg;0;0;0;0;116.3398;21.4464;359.8989;302.4828;0.01094041
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_419.jpg;0;0;0;0;116.3398;21.4464;359.8965;302.4828;0.01825719
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_486.jpg;0;0;0;0;116.3398;21.4464;359.8932;302.483;0.02497634
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_553.jpg;0;0;0;0;116.3398;21.4464;359.8896;302.483;0.02670773
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_620.jpg;0;0;0;0;116.3398;21.44639;359.8861;302.4831;0.02691461
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_687.jpg;0;0;0;0;116.3398;21.44639;359.8818;302.4832;0.02503166
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_753.jpg;0;0;0;0;116.3398;21.44639;359.879;302.4832;0.02217307
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_819.jpg;0;0;0;0;116.3398;21.44639;359.8763;302.4833;0.01812488
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_886.jpg;0;0;0;0;116.3397;21.44639;359.8738;302.4835;0.01209383
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_20_953.jpg;0;0;0;0;116.3397;21.44639;359.8721;302.4834;0.006606454
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_019.jpg;0;0;0;0;116.3397;21.44639;359.8718;302.4836;0.001594613
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_086.jpg;0;0;0;0;116.3397;21.4464;359.8711;302.4836;359.9937
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_153.jpg;0;0;0;0;116.3397;21.4464;359.8712;302.4836;359.9879
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_219.jpg;0;0;0;0;116.3397;21.4464;359.8723;302.4838;359.9827
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_286.jpg;0;0;0;0;116.3397;21.4464;359.8731;302.4838;359.9751
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_353.jpg;0;0;0;0;116.3397;21.4464;359.8749;302.4839;359.9704
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_419.jpg;0;0;0;0;116.3397;21.44641;359.8761;302.4839;359.9655
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_486.jpg;0;0;0;0;116.3397;21.44641;359.8788;302.484;359.9604
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_553.jpg;0;0;0;0;116.3397;21.44641;359.8806;302.484;359.9567
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_619.jpg;0;0;0;0;116.3397;21.44641;359.8826;302.4841;359.9538
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_686.jpg;0;0;0;0;116.3397;21.44641;359.8849;302.4842;359.9503
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_753.jpg;0;0;0;0;116.3397;21.44641;359.8864;302.4842;359.948
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_819.jpg;0;0;0;0;116.3397;21.44641;359.8883;302.4844;359.9468
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_886.jpg;0;0;0;0;116.3397;21.44641;359.8904;302.4845;359.9457
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_21_953.jpg;0;0;0;0;116.3397;21.44641;359.8913;302.4844;359.9449
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_019.jpg;0;0;0;0;116.3397;21.44641;359.8921;302.4845;359.9446
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_086.jpg;0;0;0;0;116.3396;21.44641;359.8926;302.4846;359.9445
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_153.jpg;0;0;0;0;116.3396;21.44641;359.8928;302.4846;359.9448
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_219.jpg;0;0;0;0;116.3396;21.44641;359.8932;302.4848;359.9458
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_286.jpg;0;0;0;0;116.3396;21.44641;359.8932;302.4849;359.9472
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_353.jpg;0;0;0;0;116.3396;21.44641;359.8927;302.4849;359.9481
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_419.jpg;0;0;0;0;116.3396;21.44641;359.8918;302.4849;359.949
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_486.jpg;0;0;0;0;116.3396;21.44641;359.8911;302.485;359.951
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_553.jpg;0;0;0;0;116.3396;21.44641;359.89;302.485;359.9521
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_619.jpg;0;0;0;0;116.3396;21.44641;359.8895;302.4852;359.9539
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_686.jpg;0;0;0;0;116.3396;21.44641;359.8875;302.4852;359.955
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_752.jpg;0;0;0;0;116.3396;21.44641;359.886;302.4853;359.9558
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_819.jpg;0;0;0;0;116.3396;21.44641;359.8847;302.4854;359.9566
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_886.jpg;0;0;0;0;116.3395;21.44641;359.8831;302.4854;359.9579
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_22_953.jpg;0;0;0;0;116.3395;21.44641;359.8819;302.4855;359.9586
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_019.jpg;0;0;0;0;116.3395;21.44641;359.8808;302.4855;359.9593
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_086.jpg;0;0;0;0;116.3395;21.44641;359.8795;302.4857;359.9601
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_153.jpg;0;0;0;0;116.3395;21.44641;359.8788;302.4857;359.9606
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_219.jpg;0;0;0;0;116.3395;21.44641;359.8781;302.4858;359.961
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_286.jpg;0;0;0;0;116.3395;21.44641;359.8774;302.4859;359.9615
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_353.jpg;0;0;0;0;116.3395;21.44641;359.8771;302.486;359.9617
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_419.jpg;0;0;0;0;116.3395;21.44641;359.8768;302.486;359.9618
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_486.jpg;0;0;0;0;116.3395;21.44641;359.8771;302.4861;359.9622
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_553.jpg;0;0;0;0;116.3395;21.4464;359.8774;302.4863;359.9624
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_619.jpg;0;0;0;0;116.3395;21.44641;359.8776;302.4862;359.9624
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_686.jpg;0;0;0;0;116.3395;21.44641;359.8783;302.4863;359.9624
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_753.jpg;0;0;0;0;116.3395;21.44641;359.8787;302.4864;359.9622
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_819.jpg;0;0;0;0;116.3395;21.4464;359.8794;302.4865;359.9621
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_886.jpg;0;0;0;0;116.3395;21.4464;359.88;302.4866;359.9617
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_23_953.jpg;0;0;0;0;116.3395;21.44641;359.8802;302.4866;359.9611
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_019.jpg;0;0;0;0;116.3395;21.44641;359.8808;302.4866;359.9607
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_086.jpg;0;0;0;0;116.3395;21.44641;359.8816;302.4868;359.9602
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_153.jpg;0;0;0;0;116.3395;21.44641;359.8821;302.4868;359.9599
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_219.jpg;0;0;0;0;116.3395;21.4464;359.8831;302.487;359.9601
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_286.jpg;0;0;0;0;116.3394;21.4464;359.8842;302.4871;359.9601
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_353.jpg;0;0;0;0;116.3394;21.4464;359.8846;302.4871;359.9598
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_419.jpg;0;0;0;0;116.3394;21.4464;359.8849;302.4871;359.9594
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_486.jpg;0;0;0;0;116.3394;21.4464;359.8854;302.4872;359.959
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_553.jpg;0;0;0;0;116.3394;21.4464;359.8853;302.4872;359.9585
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_619.jpg;0;0;0;0;116.3394;21.4464;359.8854;302.4873;359.9583
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_686.jpg;0;0;0;0;116.3394;21.4464;359.886;302.4875;359.9585
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_753.jpg;0;0;0;0;116.3394;21.4464;359.8858;302.4874;359.9581
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_819.jpg;0;0;0;0;116.3394;21.4464;359.8858;302.4875;359.958
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_886.jpg;0;0;0;0;116.3394;21.44639;359.8862;302.4877;359.9584
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_24_952.jpg;0;0;0;0;116.3393;21.44639;359.8861;302.4877;359.9584
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_019.jpg;0;0;0;0;116.3393;21.44639;359.8867;302.4878;359.9592
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_086.jpg;0;0;0;0;116.3393;21.44639;359.8863;302.4878;359.959
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_153.jpg;0;0;0;0;116.3393;21.44639;359.8867;302.488;359.9597
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_219.jpg;0;0;0;0;116.3393;21.44639;359.8864;302.4879;359.9597
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_286.jpg;0;0;0;0;116.3393;21.44639;359.8864;302.488;359.9602
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_352.jpg;0;0;0;0;116.3393;21.44639;359.8861;302.488;359.9603
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_419.jpg;0;0;0;0;116.3393;21.44639;359.886;302.4881;359.9604
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_486.jpg;0;0;0;0;116.3392;21.44639;359.8859;302.4883;359.9608
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_553.jpg;0;0;0;0;116.3392;21.44639;359.8853;302.4883;359.9606
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_619.jpg;0;0;0;0;116.3392;21.44639;359.885;302.4883;359.9606
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_17_25_686.jpg;0;0;0;0;116.3392;21.44639;359.8851;302.4885;359.9611
